method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,first_success_step,episode_idx,recovery_version,benchmark_layer,env
sac_her_recovery_v4_hx,clean,0,0.0,-13.0,1.0,0.028590378337680307,150,0.06287562847137451,1.0285557508468628,0.0,1.0,13.0,26,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,clean,0,0.0,-10.0,1.0,0.012477072463175979,150,0.3269299566745758,1.0528826713562012,0.0,1.0,10.0,27,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,clean,0,0.0,-16.0,1.0,0.031967547380300464,150,0.06376273930072784,1.0526453256607056,0.0,1.0,16.0,28,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,clean,0,0.0,-10.0,1.0,0.02254423162780563,150,0.0571088083088398,1.0277355909347534,0.0,1.0,10.0,29,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.35492253605282875,150,0.01587775908410549,1.1009552478790283,0.0,1.0,,30,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.3884547695970575,150,0.012536744587123394,1.080546259880066,0.0,1.0,,31,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.2364647540081676,150,0.013473113998770714,1.0950146913528442,0.0,1.0,,32,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.32139788047057627,150,0.014446604065597057,1.107550859451294,0.0,1.0,,33,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.3833991408667048,150,0.011668219231069088,1.104555368423462,0.0,1.0,,34,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.2566632391824746,150,0.01220620982348919,1.1150002479553223,0.0,1.0,,35,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.13273061973338474,150,0.015559006482362747,1.0947519540786743,0.0,1.0,,36,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.20660185637840017,150,0.015642831102013588,1.1055155992507935,0.0,1.0,,37,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.2058833233297693,150,0.012572205625474453,1.1092561483383179,0.0,1.0,,38,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.1676100894760242,150,0.014616384170949459,1.081376314163208,0.0,1.0,,39,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.3129097043258147,150,0.012572329491376877,1.1175791025161743,0.0,1.0,,40,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.20015079772617977,150,0.01621675118803978,1.1119775772094727,0.0,1.0,,41,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.37996503207555216,150,0.012298685498535633,1.093564510345459,0.0,1.0,,42,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.17888574983757885,150,0.015506532974541187,1.0989863872528076,0.0,1.0,,43,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.15461481136609606,150,0.014621839858591557,1.0831724405288696,0.0,1.0,,44,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.41113896380954135,150,0.011638235300779343,1.0936834812164307,0.0,1.0,,45,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.18608245483895902,150,0.01611492410302162,1.1075352430343628,0.0,1.0,,46,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.2200316888638789,150,0.01358761079609394,1.120930790901184,0.0,1.0,,47,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.2521079292661852,150,0.01566442847251892,1.1190539598464966,0.0,1.0,,48,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.2634386735484078,150,0.01567397266626358,1.1097222566604614,0.0,1.0,,49,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.1604367988897489,150,0.015622876584529877,1.1043094396591187,0.0,1.0,,50,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.5080129604875528,150,0.013281377963721752,1.1070127487182617,0.0,1.0,,51,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.1498067725970526,150,0.014226739294826984,1.0910452604293823,0.0,1.0,,52,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.4219135440886297,150,0.014362839050590992,1.1035079956054688,0.0,1.0,,53,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.4796817585036592,150,0.012558880262076855,1.1157249212265015,0.0,1.0,,54,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.4596373729419731,150,0.01311326865106821,1.0859451293945312,0.0,1.0,,55,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.3386463014797066,150,0.013543949462473392,1.1069433689117432,0.0,1.0,,56,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.30983779921133026,150,0.013961977325379848,1.0915396213531494,0.0,1.0,,57,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.47063832770219616,150,0.011038071475923061,1.0912586450576782,0.0,1.0,,58,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_dropout,0,0.0,-150.0,0.0,0.23759751265200516,150,0.013749267905950546,1.108083724975586,0.0,1.0,,59,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.08246198164183748,150,0.11351153999567032,1.2471420764923096,0.0,1.0,,60,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.3884547695970575,150,0.05187680199742317,0.8799344897270203,0.0,1.0,,61,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.6344373715845524,150,0.08017590641975403,1.0318478345870972,0.0,1.0,,62,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.2863999263075159,150,0.5275810360908508,0.6314113140106201,1.0,1.0,,63,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.3833991408667048,150,0.6084216833114624,0.4862244725227356,0.0,1.0,,64,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.2566632391824746,150,0.08079290390014648,0.2590494155883789,0.0,1.0,,65,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.14161303864359978,150,0.1512649655342102,0.3480954170227051,0.0,1.0,,66,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.20660185637840017,150,0.34144729375839233,0.47928884625434875,0.0,1.0,,67,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.2058833233297693,150,0.3454589545726776,0.41930821537971497,0.0,1.0,,68,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.1676100894760242,150,0.07243390381336212,0.3514522314071655,0.0,1.0,,69,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.3129097043258147,150,0.4788967967033386,1.0495655536651611,0.0,1.0,,70,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.20015079772617977,150,0.5294862985610962,0.7085431814193726,0.0,1.0,,71,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.38057112362202844,150,0.040837373584508896,0.7074185013771057,0.0,1.0,,72,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.17888574983757885,150,0.04275598004460335,0.1607755720615387,0.0,1.0,,73,v4_hx,B4,sac_her_pickandplace_clean_2M
