method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,first_success_step,episode_idx,recovery_version,benchmark_layer,env
sac_her_recovery_v4_hx6,clean,0,0.0,-12.0,1.0,0.019740879897042218,150,0.08269882202148438,0.9898000359535217,0.0,1.0,12.0,0,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-16.0,1.0,0.034380353595631456,150,0.06268471479415894,1.0424009561538696,0.0,1.0,16.0,1,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-8.0,1.0,0.009654723038323517,150,0.20341238379478455,1.0388401746749878,0.0,1.0,8.0,2,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-13.0,1.0,0.027491153821811404,150,0.06350118666887283,1.0289413928985596,0.0,1.0,13.0,3,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-15.0,1.0,0.03146241931963985,150,0.06243941932916641,1.0282748937606812,0.0,1.0,15.0,4,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-8.0,1.0,0.025318112746983763,150,0.05498955398797989,1.0316591262817383,0.0,0.0,8.0,5,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-7.0,1.0,0.00661583113045183,150,1.2404661178588867,1.160241961479187,0.0,1.0,7.0,6,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-7.0,1.0,0.015059607459791914,150,0.09490680694580078,0.8859782814979553,0.0,1.0,7.0,7,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-10.0,1.0,0.025120239931296504,150,0.060027480125427246,1.030874252319336,0.0,1.0,10.0,8,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-6.0,1.0,0.01669298819112065,150,0.05922853946685791,0.8953322172164917,0.0,1.0,6.0,9,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-14.0,1.0,0.034737907074824846,150,0.07354479283094406,1.0382132530212402,0.0,1.0,14.0,10,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-8.0,1.0,0.017426644350996397,150,0.1553664654493332,1.1402230262756348,0.0,1.0,8.0,11,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-13.0,1.0,0.03333931539121026,150,0.05939339101314545,1.0364797115325928,0.0,1.0,13.0,12,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-7.0,1.0,0.011972544826649015,150,0.12614989280700684,0.9299392700195312,0.0,1.0,7.0,13,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-6.0,1.0,0.017543938339470093,150,0.06341364234685898,0.9460375905036926,0.0,1.0,6.0,14,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-13.0,1.0,0.032517374559381085,150,0.056804362684488297,1.0366947650909424,0.0,1.0,13.0,15,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-7.0,1.0,0.010398222717664711,150,0.12964366376399994,0.9533066749572754,0.0,1.0,7.0,16,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-9.0,1.0,0.027594638617330945,150,0.06215820088982582,1.0349186658859253,0.0,1.0,9.0,17,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-10.0,1.0,0.015577136847419902,150,0.11843837797641754,0.9419876337051392,0.0,1.0,10.0,18,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-10.0,1.0,0.011997028835514468,150,0.0690883994102478,0.8996831178665161,0.0,1.0,10.0,19,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-6.0,1.0,0.013524887269458536,150,0.069839708507061,0.8480080366134644,0.0,1.0,6.0,20,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-18.0,1.0,0.03424025198370677,150,0.06868351250886917,1.0451704263687134,0.0,1.0,18.0,21,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-6.0,1.0,0.013095760335690244,150,0.07182327657938004,0.8818342089653015,0.0,1.0,6.0,22,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-15.0,1.0,0.0344524209781899,150,0.05606474727392197,1.041690468788147,0.0,1.0,15.0,23,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-18.0,1.0,0.037270735749278784,150,0.06400006264448166,1.049920678138733,0.0,1.0,18.0,24,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-18.0,1.0,0.023799634759407596,150,0.06618960201740265,1.0519330501556396,0.0,1.0,18.0,25,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-13.0,1.0,0.028590316822477837,150,0.06266594678163528,1.0245561599731445,0.0,1.0,13.0,26,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-10.0,1.0,0.012405947431572237,150,0.3059876263141632,1.050658106803894,0.0,1.0,10.0,27,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-17.0,1.0,0.031873053274970385,150,0.06284181773662567,1.047428011894226,0.0,1.0,17.0,28,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,clean,0,0.0,-10.0,1.0,0.022549400232935918,150,0.05690070241689682,1.026636004447937,0.0,1.0,10.0,29,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.35492253605282875,150,0.008761255070567131,1.1542047262191772,0.0,1.0,,30,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.3884547695970575,150,0.007859060540795326,1.373346209526062,0.0,1.0,,31,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.2364647540081676,150,0.008279343135654926,1.2418595552444458,0.0,1.0,,32,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.32139788047057627,150,0.008914364501833916,1.2907665967941284,0.0,1.0,,33,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.3833991408667048,150,0.007313787471503019,1.3375638723373413,0.0,1.0,,34,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.2566632391824746,150,0.007602956611663103,1.3582907915115356,0.0,1.0,,35,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.13273061973338474,150,0.008245142176747322,1.1227163076400757,0.0,1.0,,36,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.20660185637840017,150,0.008581122383475304,1.186582088470459,0.0,1.0,,37,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.2058833233297693,150,0.007950838655233383,1.3617945909500122,0.0,1.0,,38,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.1676100894760242,150,0.008558847941458225,1.106310248374939,0.0,1.0,,39,v4_hx6,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx6,sensor_dropout,0,0.0,-150.0,0.0,0.3129097043258147,150,0.007858465425670147,1.3527898788452148,0.0,1.0,,40,v4_hx6,B4,sac_her_pickandplace_clean_2M
