method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,first_success_step,episode_idx,recovery_version,benchmark_layer,env
sac_her_recovery_v4_hx5,clean,0,0.0,-12.0,1.0,0.01867952847855784,150,0.07933830469846725,0.9814516305923462,0.0,1.0,12.0,0,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-16.0,1.0,0.034415642546329374,150,0.05889741703867912,1.0421562194824219,0.0,1.0,16.0,1,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-9.0,1.0,0.009860644889626742,150,0.5749039649963379,1.0683528184890747,0.0,1.0,9.0,2,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-13.0,1.0,0.027476844999600323,150,0.06224018335342407,1.0324801206588745,0.0,1.0,13.0,3,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-15.0,1.0,0.030821846875125358,150,0.05594072863459587,1.0272966623306274,0.0,1.0,15.0,4,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-8.0,1.0,0.025294615778718724,150,0.05412089452147484,1.0299009084701538,0.0,1.0,8.0,5,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-7.0,1.0,0.020535714415067303,150,1.3208847045898438,1.185662865638733,0.0,1.0,7.0,6,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-7.0,1.0,0.01607110994503844,150,0.1099739819765091,0.9049521684646606,0.0,1.0,7.0,7,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-11.0,1.0,0.02540875767683248,150,0.056470807641744614,1.027671456336975,0.0,1.0,11.0,8,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-6.0,1.0,0.01575382012260014,150,0.05492749437689781,0.9156679511070251,0.0,1.0,6.0,9,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-14.0,1.0,0.035258451192503475,150,0.0702577531337738,1.0373337268829346,0.0,1.0,14.0,10,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-8.0,1.0,0.015399048783336039,150,0.1550043523311615,1.0629702806472778,0.0,1.0,8.0,11,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-13.0,1.0,0.035473995555147735,150,0.05918858200311661,1.037399172782898,0.0,1.0,13.0,12,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-7.0,1.0,0.018599253034411952,150,0.1199527233839035,0.9168365597724915,0.0,1.0,7.0,13,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-6.0,1.0,0.023324223195338372,150,0.12264735251665115,0.8023864030838013,0.0,1.0,6.0,14,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-13.0,1.0,0.03239027778616376,150,0.05580144375562668,1.0365715026855469,0.0,1.0,13.0,15,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-8.0,1.0,0.012751830771138502,150,0.10624010860919952,0.9420353174209595,0.0,1.0,8.0,16,v4_hx5,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx5,clean,0,0.0,-9.0,1.0,0.02701904780093454,150,0.06144716218113899,1.0328011512756348,0.0,1.0,9.0,17,v4_hx5,B4,sac_her_pickandplace_clean_2M
