method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,first_success_step,episode_idx,recovery_version,benchmark_layer,env
sac_her_recovery_v4_hx4,clean,0,0.0,-12.0,1.0,0.019675480874147295,150,0.08518416434526443,0.9907222390174866,0.0,1.0,12.0,0,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-16.0,1.0,0.0343931130534064,150,0.06341023743152618,1.0464816093444824,0.0,1.0,16.0,1,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-8.0,1.0,0.009655758732742293,150,0.20305070281028748,1.03839910030365,0.0,1.0,8.0,2,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-13.0,1.0,0.027487887643237487,150,0.06394653767347336,1.0346622467041016,0.0,1.0,13.0,3,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-15.0,1.0,0.03145889037907944,150,0.06283076852560043,1.0323272943496704,0.0,1.0,15.0,4,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-8.0,1.0,0.025318112746983763,150,0.05498955398797989,1.0316591262817383,0.0,0.0,8.0,5,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-7.0,1.0,0.006585635503777465,150,1.2377270460128784,1.1635730266571045,0.0,1.0,7.0,6,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-7.0,1.0,0.014199484771384321,150,0.09346459805965424,0.8920179009437561,0.0,1.0,7.0,7,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-10.0,1.0,0.025120238473166655,150,0.06019255518913269,1.030742883682251,0.0,1.0,10.0,8,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-6.0,1.0,0.016695391022215535,150,0.05941526219248772,0.9190580248832703,0.0,1.0,6.0,9,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-14.0,1.0,0.034772910703874366,150,0.07370364665985107,1.0414682626724243,0.0,1.0,14.0,10,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-8.0,1.0,0.017402341974717853,150,0.1553768515586853,1.1420599222183228,0.0,1.0,8.0,11,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-13.0,1.0,0.0333881484006274,150,0.0598398819565773,1.0384275913238525,0.0,1.0,13.0,12,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-7.0,1.0,0.013222942577699588,150,0.13044391572475433,0.9457383155822754,0.0,1.0,7.0,13,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-6.0,1.0,0.017635278442248267,150,0.06375037878751755,0.9532737135887146,0.0,1.0,6.0,14,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-13.0,1.0,0.03257172011882221,150,0.05712425336241722,1.0394285917282104,0.0,1.0,13.0,15,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-7.0,1.0,0.011369860886601543,150,0.13188587129116058,0.9556300044059753,0.0,1.0,7.0,16,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-9.0,1.0,0.027616844425568797,150,0.0627911314368248,1.0350414514541626,0.0,1.0,9.0,17,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-9.0,1.0,0.02001877454008639,150,0.12134717404842377,0.9411531686782837,0.0,1.0,9.0,18,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-10.0,1.0,0.014080170153330176,150,0.07455962896347046,0.907392144203186,0.0,1.0,10.0,19,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-6.0,1.0,0.013503243269911397,150,0.07157867401838303,0.8427698612213135,0.0,1.0,6.0,20,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-17.0,1.0,0.03426058631866063,150,0.06881154328584671,1.0505610704421997,0.0,1.0,17.0,21,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-6.0,1.0,0.013280197076239838,150,0.07306703180074692,0.8891424536705017,0.0,1.0,6.0,22,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-15.0,1.0,0.034473066012888104,150,0.056739404797554016,1.0466461181640625,0.0,1.0,15.0,23,v4_hx4,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx4,clean,0,0.0,-17.0,1.0,0.03731103948749674,150,0.06484085321426392,1.055033802986145,0.0,1.0,17.0,24,v4_hx4,B4,sac_her_pickandplace_clean_2M
